sample_id,volume_cm3,surface_area_cm2,bbox_x_mm,bbox_y_mm,bbox_z_mm,triangle_count,overhang_ratio,max_overhang_angle,min_wall_thickness_mm,avg_wall_thickness_mm,complexity_index,aspect_ratio,is_watertight,shell_count,com_offset_ratio,flat_base_area_mm2,intended_use,surface_finish,needs_flexibility,strength_required,budget_priority,outdoor_use,technology,material,layer_height_mm,infill_density_pct,print_speed_mm_s,wall_line_count,cooling_fan_speed_pct,support_density_pct,filament_used_g,estimated_print_time_s,total_layers,source
6909c82e,0.5899,6.5115,14.27,16.02,10.35,1324,0.6419,61.26,0.461,0.744,11.0389,1.5478,True,1,0.0388,25.6292,decorative,standard,True,high,quality,False,FDM,TPU,0.1582,19.0379,37.4813,2,68.0275,21.8764,0.68,3271.9,65,synthetic
97b81f11,0.7621,5.1813,12.45,12.14,16.1,1358,0.1269,11.28,1.864,5.28,6.7988,1.3262,True,1,0.3105,24.5412,prototype,standard,False,high,quality,False,SLA,Resin-Standard,0.1086,100.0,0.0,1,0.0,9.8706,0.84,2791.3,148,synthetic
ba8cecb0,303.8444,430.9203,107.3,119.45,121.48,37360,0.2504,23.1,14.115,35.531,1.4182,1.1322,True,1,0.1946,3281.0128,functional,rough,False,medium,cost,False,FDM,PETG,0.358,42.1517,77.7325,3,70.4544,8.3582,2058.36,4766407.6,339,synthetic
ad72cb02,303.4473,611.1925,102.08,106.38,57.58,204579,0.5967,53.93,15.581,59.424,2.0142,1.8475,True,1,0.2734,1576.2196,decorative,fine,False,low,speed,False,FDM,PLA,0.1301,20.5575,56.2569,2,93.218,17.8789,4557.77,14583059.9,442,synthetic
878e187e,210.186,512.7725,75.17,63.65,89.79,42693,0.4355,32.58,1.198,2.387,2.4396,1.4107,True,1,0.2302,659.6291,prototype,rough,False,high,cost,False,FDM,PLA,0.2589,18.694,105.4163,3,101.6669,13.328,185.88,317393.2,346,synthetic
1da74212,1005.8383,841.9706,126.63,143.68,217.05,245820,0.6228,54.91,2.717,7.109,0.8371,1.714,True,1,0.017,3404.6026,prototype,fine,False,medium,speed,False,FDM,PETG,0.1682,19.8994,37.0466,1,54.7681,13.4676,938.11,4558017.1,1290,synthetic
38db5080,11.1255,31.2623,39.64,46.59,43.33,2649,0.2764,20.75,1.32,3.226,2.81,1.1753,True,1,0.1013,724.8016,functional,standard,False,medium,cost,True,FDM,PETG,0.1699,46.4002,74.179,4,67.5024,9.1815,17.4,42216.1,255,synthetic
143635f5,0.6486,6.3319,13.09,9.38,12.04,846,0.4842,44.8,0.508,1.309,9.7626,1.3955,True,1,0.211,23.512,functional,standard,False,medium,quality,False,SLA,Resin-Engineering,0.0921,100.0,0.0,0,0.0,17.856,0.75,2237.3,130,synthetic
d162f144,74.0338,195.4277,81.06,55.85,70.22,29634,0.7448,54.05,2.607,5.25,2.6397,1.4514,True,1,0.1051,285.7033,decorative,fine,False,high,quality,False,SLA,Resin-Standard,0.0707,100.0,0.0,0,0.0,20.8822,81.44,14964.5,993,synthetic
10e448c7,1.3866,5.8743,20.64,19.28,9.52,2027,0.0691,5.68,2.306,2.774,4.2365,2.1681,False,5,0.2229,104.1677,functional,rough,False,high,speed,False,FDM,ABS,0.3012,65.1306,112.2565,2,23.026,5.5217,2.35,3771.6,31,synthetic
d2f2330b,734.8385,972.8893,134.56,125.98,150.92,101464,0.0904,8.28,5.981,14.701,1.3239,1.198,False,1,0.2125,1623.1617,functional,fine,False,high,speed,False,FDM,ABS,0.1215,56.0531,43.8806,3,5.7372,0.7093,1787.32,7331648.3,1242,synthetic
0d9aa7e4,99.2702,276.5312,75.29,76.56,35.6,104245,0.1605,13.56,2.303,7.577,2.7856,2.1506,True,2,0.1436,409.0196,prototype,fine,False,high,cost,False,FDM,PLA,0.104,23.3013,34.4711,2,94.3492,6.1351,279.89,1461531.7,342,synthetic
6a9f89f6,361.0478,734.9452,79.64,117.38,107.57,156040,0.723,60.29,8.481,27.852,2.0356,1.4739,True,1,0.2983,2668.0843,decorative,standard,False,high,quality,False,FDM,PLA,0.186,16.6161,52.7926,2,94.8136,11.6898,2590.32,8831857.6,578,synthetic
6038d304,64.1352,149.3313,42.74,40.46,91.53,17350,0.759,73.83,5.037,11.542,2.3284,2.2622,True,1,0.0225,440.2547,decorative,fine,False,high,cost,False,SLA,Resin-Standard,0.0721,100.0,0.0,0,0.0,20.7734,70.55,19301.5,1269,synthetic
6815f98e,1348.4129,1787.6266,158.33,117.86,141.21,832679,0.6315,53.65,17.756,34.128,1.3257,1.3434,True,1,0.2204,3769.1991,functional,standard,False,medium,cost,False,FDM,PETG,0.1828,42.6476,60.9103,3,66.345,17.498,8259.26,24407491.9,772,synthetic
74740e7d,4.6602,36.8356,23.85,26.15,24.33,2913,0.0177,1.49,2.056,7.624,7.9043,1.0964,True,1,0.0223,248.5517,functional,fine,False,medium,speed,True,SLA,Resin-Standard,0.067,100.0,0.0,0,0.0,0.0,5.13,5336.1,363,synthetic
c8eff24e,4.0831,35.997,25.23,21.36,15.13,2189,0.7338,58.38,2.231,3.002,8.8161,1.6675,False,1,0.2176,212.8059,prototype,rough,False,low,cost,False,FDM,PLA,0.3274,16.2097,76.4055,3,99.2049,16.2317,13.97,32921.4,46,synthetic
e7f88821,188.2486,373.1801,87.25,76.36,162.08,147361,0.3616,30.68,2.469,3.336,1.9824,2.1226,True,1,0.3374,2337.6013,decorative,standard,False,high,quality,False,FDM,PLA,0.142,13.265,64.4851,3,90.1244,16.4202,176.05,491405.1,1141,synthetic
8a648e7a,20.1647,65.8001,46.91,40.2,78.33,17230,0.1533,11.57,4.22,13.126,3.2631,1.9485,False,2,0.1726,423.2289,prototype,fine,False,high,quality,False,FDM,PETG,0.1483,22.1654,53.0559,2,67.7008,7.9378,113.66,385616.4,528,synthetic
55a9d868,1015.6755,1049.2404,121.19,139.69,134.83,210045,0.0152,1.17,12.712,30.532,1.033,1.1527,False,2,0.0754,1632.7531,prototype,standard,False,medium,speed,False,FDM,PETG,0.2467,23.9632,60.5906,2,50.8309,0.0,4284.87,12729308.3,546,synthetic
b79dc213,731.3388,997.8535,167.79,104.03,120.93,200893,0.6748,59.6,15.273,25.325,1.3644,1.6129,True,1,0.006,4765.6061,functional,standard,False,medium,cost,True,FDM,PETG,0.1985,40.1297,70.1576,4,63.8333,10.4487,3470.28,8903527.9,609,synthetic
1ef93ad5,186.1147,321.8118,60.07,107.3,78.57,105444,0.0373,3.57,1.636,1.989,1.7291,1.7862,True,1,0.1893,433.7339,decorative,fine,False,high,speed,True,SLA,Resin-Standard,0.07,100.0,0.0,0,0.0,0.0,204.73,16830.0,1122,synthetic
df7a4633,1659.5019,1065.9301,143.48,141.99,306.56,214459,0.6813,49.92,6.862,10.016,0.6423,2.159,True,1,0.1651,1391.0273,prototype,standard,False,low,quality,False,FDM,PLA,0.2078,17.6675,65.2566,3,102.2424,16.1358,1578.36,4353654.0,1475,synthetic
1e0cf755,164.5405,401.9162,110.17,105.73,79.28,180981,0.5709,53.03,15.956,58.775,2.4427,1.3896,False,1,0.0746,1582.1641,functional,standard,False,medium,quality,False,FDM,PETG,0.1872,33.8617,71.2549,3,57.2299,13.3068,3049.61,7703735.6,423,synthetic
5bde7ff8,2.2845,20.9813,31.12,20.63,23.56,7940,0.7677,56.37,0.515,0.634,9.1844,1.5085,True,1,0.1525,62.4821,functional,fine,False,medium,quality,False,SLA,Resin-Engineering,0.071,100.0,0.0,0,0.0,23.5108,2.63,4998.1,331,synthetic
7a6190ee,2.1356,8.2837,18.89,12.66,18.43,1707,0.43,37.73,2.452,3.107,3.8789,1.4921,True,1,0.1021,73.8016,functional,standard,False,low,cost,False,FDM,PLA,0.2235,23.4899,57.511,2,86.9589,22.6738,3.63,11351.5,82,synthetic
921036c4,460.4371,846.4304,164.34,168.23,131.7,213289,0.6034,47.39,7.047,25.119,1.8383,1.2774,False,1,0.1232,2658.2708,functional,fine,False,high,quality,False,FDM,ABS,0.1289,62.7517,30.3908,3,25.4356,19.0624,2421.54,14342388.7,1021,synthetic
4b5c9c25,1.1918,8.7227,10.9,10.35,21.15,4133,0.2704,26.66,2.712,8.604,7.3191,2.0435,True,1,0.2126,44.259,decorative,rough,False,high,quality,False,FDM,PLA,0.3041,16.5799,71.8883,1,87.6054,14.8324,9.48,23731.1,69,synthetic
6c1f726c,46.4218,109.8093,54.22,57.54,59.26,10180,0.5303,52.43,7.185,8.811,2.3655,1.093,True,1,0.2803,832.7853,prototype,fine,False,high,cost,False,FDM,PLA,0.1401,17.9034,38.5487,3,95.2945,14.2307,127.19,593892.6,422,synthetic
a9e2a08c,7.8844,49.7152,25.75,27.32,29.09,20443,0.2885,25.61,1.251,3.601,6.3056,1.1297,True,1,0.0986,139.9564,prototype,rough,False,medium,speed,True,FDM,PETG,0.3143,20.1672,86.6813,4,53.2967,12.6307,24.15,50148.5,92,synthetic
ec86c2d7,122.0933,234.7836,71.64,69.79,45.35,16362,0.1222,11.63,5.765,9.751,1.923,1.5797,True,3,0.0197,274.8561,functional,fine,False,low,quality,False,FDM,PLA,0.1259,22.2459,48.602,3,98.4503,5.8557,307.46,1138686.5,360,synthetic
50595bd5,2.0129,22.1557,25.97,27.67,15.64,3782,0.4189,35.37,1.364,2.173,11.0067,1.7692,True,1,0.065,81.8435,functional,fine,False,high,speed,False,SLA,Resin-Engineering,0.0815,100.0,0.0,0,0.0,18.6028,2.31,3084.6,191,synthetic
277ea603,0.7752,7.4111,14.42,14.24,13.78,823,0.3475,34.03,2.113,4.69,9.5604,1.0464,True,1,0.1619,31.659,functional,fine,False,medium,quality,False,SLA,Resin-Standard,0.0682,100.0,0.0,0,0.0,10.9981,0.85,2993.6,202,synthetic
9543b968,1.3528,17.0447,14.83,17.38,17.58,2725,0.7129,55.51,0.537,1.556,12.5995,1.1854,False,1,0.3458,90.1646,prototype,fine,False,low,cost,False,SLA,Resin-Standard,0.0788,100.0,0.0,0,0.0,18.9758,1.49,3541.2,223,synthetic
fe66e12b,41.7766,146.6332,51.14,32.37,49.95,42316,0.6135,57.56,3.934,11.316,3.5099,1.5799,True,1,0.1044,281.7937,prototype,standard,True,medium,quality,False,FDM,TPU,0.1615,17.5086,28.0753,3,72.8633,20.4752,206.97,1326958.2,309,synthetic
710b3234,6.1767,30.4578,21.27,24.01,29.23,1574,0.5742,42.48,2.536,10.129,4.9311,1.3742,True,1,0.192,87.6445,functional,fine,False,high,quality,False,SLA,Resin-Engineering,0.0652,100.0,0.0,0,0.0,21.4345,7.1,6505.0,448,synthetic
d7efc615,388.5027,762.9673,84.77,126.06,137.01,268902,0.4181,37.74,3.265,7.527,1.9639,1.6163,True,4,0.2595,2016.7826,prototype,rough,False,low,cost,False,FDM,PLA,0.2892,16.5431,87.5305,3,94.4667,17.0472,767.9,1579131.0,473,synthetic
cda0d6df,1.8454,22.5151,14.65,15.02,18.6,7063,0.5895,43.54,0.543,1.084,12.2005,1.2696,True,3,0.1218,50.8761,prototype,standard,False,low,speed,False,SLA,Resin-Standard,0.0833,100.0,0.0,0,0.0,18.2853,2.03,3641.6,223,synthetic
5be86a8f,0.8553,10.9879,13.13,14.28,11.41,3484,0.6752,62.33,2.874,9.159,12.8464,1.2515,True,1,0.2448,41.2283,functional,standard,False,low,speed,False,SLA,Resin-Standard,0.1272,100.0,0.0,0,0.0,22.6703,0.94,1844.1,89,synthetic
067b8987,369.3153,540.7789,87.25,110.09,148.81,36190,0.2297,20.54,19.57,28.432,1.4643,1.7056,True,1,0.2031,1719.9167,prototype,fine,True,high,quality,True,FDM,TPU,0.1228,62.6492,38.703,5,79.8525,5.9683,2056.4,9563907.5,1211,synthetic
56872043,35.6091,60.9614,56.58,64.75,42.3,16285,0.0308,2.63,5.83,21.266,1.712,1.5307,False,1,0.0995,785.752,prototype,standard,False,medium,cost,False,FDM,PLA,0.2388,19.3158,49.007,3,93.4191,0.0,166.72,612369.9,177,synthetic
76ac5581,5.522,30.4619,29.4,30.65,40.06,5552,0.1143,10.65,1.439,5.501,5.5165,1.3626,True,1,0.0641,53.8794,prototype,rough,False,low,cost,False,FDM,PLA,0.2799,20.5427,80.2063,3,96.4048,8.5124,21.76,48841.8,143,synthetic
95421db3,845.4001,915.0899,92.72,106.02,174.21,195843,0.3512,33.31,15.35,51.121,1.0824,1.8789,False,4,0.0614,1207.2851,prototype,fine,False,medium,quality,False,FDM,PETG,0.1034,18.2338,42.1145,3,63.2408,5.1399,6078.14,25978339.0,1684,synthetic
65c4e8d4,7.5836,38.6478,27.65,32.33,21.35,13925,0.6159,58.82,2.188,7.153,5.0962,1.5143,False,1,0.2704,88.6448,prototype,standard,False,low,quality,True,FDM,PLA,0.1953,20.9826,62.4445,4,103.4962,19.1569,35.66,102794.1,109,synthetic
3a34ea7e,45.4042,53.8776,74.28,56.98,89.37,24185,0.001,0.08,2.2,5.014,1.1866,1.5684,True,1,0.3226,826.8123,prototype,standard,False,high,quality,False,FDM,PETG,0.1821,19.3164,55.6069,3,50.1021,0.0,42.11,136294.3,490,synthetic
91c7bc93,1589.1567,1239.213,142.43,118.25,186.99,480502,0.0196,1.48,7.018,27.871,0.7798,1.5813,True,1,0.0049,3315.5678,prototype,standard,False,medium,cost,True,FDM,PETG,0.1782,17.5883,60.7658,4,60.8943,0.0,4634.82,13729229.0,1049,synthetic
3546c33a,676.8018,872.15,148.42,107.25,89.23,294025,0.2242,20.53,6.241,11.887,1.2886,1.6633,True,1,0.2927,5616.0221,prototype,rough,False,high,cost,False,FDM,PLA,0.2974,21.7422,79.3388,3,99.7885,13.6116,1413.27,3206349.5,300,synthetic
b8ac7853,62.1824,190.7863,56.89,37.84,52.54,71156,0.5295,40.02,0.891,2.001,3.0682,1.5034,True,2,0.1448,829.1496,prototype,standard,False,high,speed,False,FDM,PETG,0.2205,20.1161,73.1044,3,72.3897,10.873,59.6,146759.3,238,synthetic
13153279,173.1533,154.1337,63.21,72.99,88.43,30304,0.1279,9.91,6.053,10.084,0.8902,1.399,True,3,0.0044,1310.1774,decorative,fine,True,medium,quality,False,FDM,TPU,0.109,13.9352,40.5186,2,63.1429,4.2163,208.51,926267.4,811,synthetic
7c9950f1,1.0164,12.5599,17.22,19.07,25.16,786,0.1268,9.65,1.582,3.344,12.3567,1.4611,True,1,0.1079,120.387,decorative,fine,False,medium,quality,False,SLA,Resin-Standard,0.0729,100.0,0.0,0,0.0,7.4364,1.12,5275.1,345,synthetic
a3b72e77,1202.299,575.7951,149.52,218.5,163.49,36922,0.2222,19.55,14.862,45.319,0.4789,1.4613,False,2,0.0993,2215.3152,functional,standard,False,medium,speed,False,FDM,PETG,0.2453,41.3052,80.6709,3,74.8357,12.0838,3755.48,8379566.4,666,synthetic
0c5974d6,1856.9507,1008.3209,169.19,214.25,132.19,197268,0.6406,55.54,19.314,60.456,0.543,1.6208,True,1,0.1888,3179.5169,decorative,standard,False,medium,speed,False,FDM,PLA,0.2148,13.709,68.3379,2,89.0369,20.4918,7779.89,20491994.6,615,synthetic
3b793ff2,2.5826,14.5456,22.66,22.28,25.32,6377,0.0056,0.52,1.777,5.485,5.6322,1.1364,True,1,0.1232,184.2174,prototype,standard,True,high,quality,False,FDM,TPU,0.1697,24.1643,41.7435,2,81.7822,0.0,10.18,43906.5,149,synthetic
b9cb8b69,33.902,47.5115,60.07,50.9,96.67,2677,0.2351,17.7,2.866,9.758,1.4014,1.8992,True,1,0.009,249.8586,prototype,standard,False,high,quality,False,FDM,PETG,0.1885,20.7475,68.4707,2,69.9364,18.9023,65.13,171224.2,512,synthetic
b95c69f4,43.7836,82.3963,57.27,62.79,33.56,14698,0.2252,17.98,3.998,6.883,1.8819,1.871,True,1,0.1051,246.4276,functional,rough,False,low,quality,False,FDM,PLA,0.2791,25.2992,105.5247,3,87.0718,10.7885,79.94,136357.5,120,synthetic
41877c40,0.721,3.7414,19.86,13.36,17.72,535,0.5893,48.99,0.921,2.264,5.1896,1.4865,True,3,0.1711,88.1249,decorative,rough,True,low,quality,False,FDM,TPU,0.2052,18.7112,26.1333,2,54.9016,16.2738,1.14,7846.5,86,synthetic
cd8d14f0,3.6801,11.299,20.88,23.9,20.08,4999,0.0354,2.97,1.757,5.82,3.0703,1.1902,True,1,0.3477,67.6972,functional,fine,False,medium,speed,False,FDM,PETG,0.1364,50.6214,46.1955,3,60.3324,0.0,10.01,38994.7,147,synthetic
34cc4b60,161.1684,279.516,100.58,68.07,112.21,108433,0.0853,7.12,4.342,16.857,1.7343,1.6485,True,1,0.0872,2187.5612,prototype,standard,False,high,speed,False,FDM,PETG,0.278,20.1123,67.2684,3,81.0093,3.7358,627.22,1678332.9,403,synthetic
834090a1,3.7641,27.4285,24.91,23.88,12.42,5353,0.5959,45.2,2.048,5.841,7.2868,2.0056,True,1,0.1734,232.5103,functional,standard,False,low,quality,False,SLA,Resin-Standard,0.1114,100.0,0.0,1,0.0,20.5037,4.14,2124.5,111,synthetic
65e4fab0,29.539,111.0505,34.08,50.74,34.05,6701,0.2485,20.76,4.126,10.98,3.7595,1.4902,True,1,0.336,506.5223,functional,standard,False,high,cost,False,FDM,ABS,0.2025,57.8667,49.6033,3,31.0156,10.4066,139.25,505326.1,168,synthetic
edbaa5a6,3.6781,30.4023,24.98,26.8,22.91,2075,0.7674,65.17,0.904,1.101,8.2657,1.1698,False,1,0.1367,40.3747,prototype,rough,True,high,speed,False,FDM,TPU,0.2872,23.6586,32.9099,2,52.536,16.7807,4.79,26183.9,79,synthetic
875b5da9,0.5719,6.0696,17.14,20.45,14.26,2461,0.4599,40.99,2.283,6.353,10.6128,1.4341,False,1,0.1861,77.8852,prototype,fine,True,high,quality,False,FDM,TPU,0.1236,18.6551,27.2942,3,75.9753,26.3422,4.76,31365.9,115,synthetic
59e3827a,245.8904,167.5359,109.6,116.54,63.19,38937,0.2963,25.05,13.035,47.044,0.6813,1.8443,True,2,0.1165,4169.6824,functional,standard,False,high,quality,False,FDM,ABS,0.1762,69.5752,63.205,3,14.0222,13.7233,944.23,2689042.6,358,synthetic
dc189be5,70.8594,112.0845,49.72,63.93,91.43,44826,0.7019,66.96,1.047,2.944,1.5818,1.8389,True,2,0.2299,445.2907,prototype,rough,False,medium,quality,False,FDM,PLA,0.3138,22.2857,98.4795,2,89.0284,18.5229,54.62,99841.6,291,synthetic
30212b47,0.5174,8.0145,18.26,12.18,12.83,2197,0.2629,20.95,2.95,4.548,15.4898,1.4992,True,3,0.0371,18.4613,functional,rough,False,high,quality,False,SLA,Resin-Engineering,0.0877,100.0,0.0,0,0.0,16.9858,0.6,2448.4,146,synthetic
749b8c8f,1.6021,6.785,18.48,24.77,14.41,2534,0.5977,55.32,0.995,1.477,4.2351,1.7189,True,1,0.0901,145.0488,functional,fine,False,medium,cost,False,SLA,Resin-Engineering,0.0475,100.0,0.0,0,0.0,19.6351,1.84,3863.2,303,synthetic
2a7a1ee7,872.038,857.4519,102.48,133.63,139.17,165707,0.7285,56.96,13.136,48.139,0.9833,1.358,True,1,0.2504,1954.8509,decorative,standard,False,high,cost,False,FDM,PLA,0.175,9.905,56.9178,2,103.6323,14.9775,5193.31,16423600.0,795,synthetic
e2d5f4f3,30.636,52.2249,37.38,33.12,47.65,25144,0.1052,8.36,2.345,8.329,1.7047,1.4387,True,1,0.0469,335.6674,prototype,standard,False,high,speed,False,FDM,PETG,0.1744,24.2486,56.4453,2,57.6995,6.6462,61.85,197225.0,273,synthetic
a05db44f,904.0037,738.4137,152.75,167.64,125.61,76472,0.7187,63.22,12.716,50.655,0.8168,1.3346,True,1,0.1242,9323.4922,decorative,standard,False,high,cost,False,FDM,PLA,0.1566,12.766,66.5422,2,102.5555,18.9027,4738.31,12817368.5,802,synthetic
a6c148c9,2.6821,18.8663,21.35,17.47,13.2,6243,0.3619,28.11,1.688,3.693,7.0341,1.6174,True,1,0.0203,23.8438,decorative,standard,False,high,quality,True,SLA,Resin-Standard,0.1078,100.0,0.0,0,0.0,11.8847,2.95,2291.2,122,synthetic
f8879d0c,1893.7223,1456.8505,161.52,153.45,139.8,576747,0.105,8.38,12.846,49.231,0.7693,1.1554,True,1,0.239,5121.0793,functional,fine,False,high,quality,False,FDM,ABS,0.0793,70.0063,33.0644,3,14.531,2.0753,8424.24,45860886.9,1762,synthetic
ca8c363c,9.2889,51.5921,23.09,34.11,26.32,14380,0.0496,4.58,0.662,1.077,5.5542,1.4773,True,1,0.1565,60.8272,prototype,standard,False,medium,quality,True,SLA,Resin-Standard,0.0952,100.0,0.0,0,0.0,0.0,10.22,4835.5,276,synthetic
0bf6be1e,2.2743,21.1731,22.42,21.16,33.03,7401,0.0146,1.06,0.509,1.888,9.3096,1.561,True,1,0.0242,32.055,decorative,fine,False,high,quality,False,SLA,Resin-Standard,0.0539,100.0,0.0,0,0.0,0.0,2.5,8194.7,612,synthetic
9e733e4c,3.871,16.8378,20.15,27.71,19.9,8166,0.392,32.19,1.608,2.649,4.3497,1.3925,True,3,0.1274,104.1847,decorative,fine,False,high,quality,True,SLA,Resin-Standard,0.0743,100.0,0.0,0,0.0,12.1935,4.26,4119.8,267,synthetic
ee1ec701,9.7998,43.9516,39.39,32.81,32.66,18157,0.7877,63.29,1.182,2.215,4.485,1.2061,True,1,0.0278,170.9746,decorative,rough,False,medium,cost,True,FDM,PETG,0.3002,17.3672,95.1145,4,72.8147,21.0429,13.88,26261.3,108,synthetic
deeffef5,818.2995,1149.7716,180.87,120.62,113.25,528022,0.6594,52.36,11.714,26.304,1.4051,1.5971,True,1,0.2252,8280.9837,prototype,standard,True,high,cost,False,FDM,TPU,0.2272,24.055,31.105,2,72.4621,17.066,3826.2,22141648.0,498,synthetic
ca855bb2,79.5931,126.5694,102.09,88.23,82.29,54932,0.6977,66.56,3.749,5.039,1.5902,1.2406,True,1,0.3179,2475.8392,functional,fine,False,medium,speed,False,FDM,PETG,0.1795,33.6195,44.971,3,56.9159,12.1884,104.79,419418.5,458,synthetic
ed7729fe,1.7008,20.5953,22.08,23.23,11.35,1919,0.1437,10.55,2.947,8.901,12.1092,2.0467,True,4,0.2194,200.5283,decorative,rough,False,medium,quality,False,SLA,Resin-Standard,0.1102,100.0,0.0,0,0.0,7.0981,1.87,1940.0,102,synthetic
04ae89f5,5.5333,19.628,29.55,43.11,28.4,7498,0.1747,14.45,1.551,3.858,3.5473,1.518,True,1,0.0022,466.3682,functional,standard,False,high,speed,False,FDM,ABS,0.2026,63.1088,63.4833,3,3.9081,10.546,10.42,29537.9,140,synthetic
2ff577cc,74.406,149.4644,53.96,72.37,59.91,14739,0.3978,35.39,1.51,2.233,2.0088,1.3412,True,1,0.2373,537.8921,prototype,standard,False,low,quality,True,FDM,PLA,0.1517,22.8725,69.9259,4,87.1639,10.5069,56.16,144558.2,394,synthetic
b023450e,45.3622,51.6817,38.47,47.48,49.95,13647,0.0635,5.6,2.335,6.381,1.1393,1.2984,True,1,0.2888,353.5353,functional,rough,False,low,speed,False,FDM,PLA,0.3613,30.3671,79.1479,2,104.7451,6.7401,52.85,120192.0,138,synthetic
f2bcd03b,157.5956,240.7547,64.03,69.6,143.79,92993,0.1641,15.85,3.121,4.872,1.5277,2.2457,True,4,0.1297,875.6667,functional,rough,False,medium,cost,False,FDM,PETG,0.3357,30.9275,74.2421,3,78.2622,1.909,192.3,466221.1,428,synthetic
f3ee4a37,0.8408,6.5428,13.3,18.18,12.51,739,0.6508,48.79,1.336,3.435,7.7815,1.4532,True,1,0.1987,80.554,prototype,standard,False,medium,quality,False,SLA,Resin-Standard,0.0967,100.0,0.0,0,0.0,16.1676,0.92,2279.4,129,synthetic
d12ffb44,8.2091,36.6299,33.51,32.57,18.98,17392,0.0524,4.12,0.682,2.652,4.4621,1.7655,True,1,0.0146,310.0145,functional,fine,False,high,quality,False,SLA,Resin-Engineering,0.0622,100.0,0.0,0,0.0,10.0011,9.44,4337.1,305,synthetic
934c0c98,61.7757,136.3705,48.5,51.87,89.37,60889,0.3959,35.21,4.697,10.844,2.2075,1.8427,False,1,0.164,754.0018,prototype,fine,False,high,speed,False,FDM,PETG,0.1132,22.3438,45.8461,2,57.0092,11.2588,200.08,785544.9,789,synthetic
82b71263,3.8862,19.7292,22.11,21.5,15.75,2300,0.5177,51.09,0.912,2.862,5.0768,1.4038,True,1,0.1759,79.3558,functional,standard,False,high,quality,False,SLA,Resin-Engineering,0.102,100.0,0.0,1,0.0,21.4124,4.47,2802.8,154,synthetic
8e657a54,1087.4493,1322.6819,208.36,162.9,130.64,577841,0.5996,54.94,14.821,48.906,1.2163,1.5949,True,1,0.3301,8351.2478,prototype,fine,False,medium,speed,False,FDM,PETG,0.1107,22.007,53.5159,3,66.697,17.584,8428.01,28347497.7,1180,synthetic
c148deda,0.5442,3.5939,8.4,8.52,19.89,515,0.7497,68.06,0.891,1.397,6.6043,2.3679,True,1,0.2977,4.8486,functional,fine,False,high,cost,False,SLA,Resin-Engineering,0.0521,100.0,0.0,0,0.0,15.154,0.63,5033.0,381,synthetic
6158bf27,1697.237,1609.3825,188.68,187.74,241.35,254182,0.4439,38.26,3.923,7.571,0.9482,1.2856,True,1,0.1536,6366.258,decorative,standard,False,low,quality,False,FDM,PLA,0.1974,20.3901,53.0345,2,99.143,13.9933,1811.28,6147522.2,1222,synthetic
f70edd15,106.3478,95.8223,84.4,108.69,83.05,28587,0.0743,6.09,4.888,6.464,0.901,1.3087,True,1,0.2139,2376.1588,functional,standard,False,low,quality,False,FDM,PLA,0.1719,21.7963,69.6455,1,98.3512,2.9964,96.93,250504.8,483,synthetic
4e47a42b,1029.3619,1200.4668,163.24,123.28,93.82,192162,0.6298,50.92,8.316,28.609,1.1662,1.7399,False,1,0.1573,7544.2671,functional,fine,False,high,speed,False,FDM,ABS,0.1412,50.839,40.2395,4,26.2018,17.9026,3952.77,17681583.4,664,synthetic
16b01f75,245.9385,576.0713,123.92,101.87,100.62,47944,0.1434,13.44,13.615,35.221,2.3423,1.2316,True,1,0.0331,2413.8021,prototype,fine,False,medium,quality,False,FDM,PETG,0.1174,17.1074,35.0407,3,72.5543,1.6658,2614.21,13428887.7,857,synthetic
4a5ccc34,5.9732,21.375,27.87,25.17,21.74,9466,0.4632,43.5,2.765,6.637,3.5785,1.282,False,3,0.199,37.1094,prototype,fine,False,high,quality,True,SLA,Resin-Standard,0.0612,100.0,0.0,0,0.0,24.9217,6.57,5012.6,355,synthetic
b2b09572,1.6336,5.7945,14.14,17.93,14.3,1101,0.1522,11.59,1.94,4.334,3.5471,1.268,True,5,0.2335,99.5433,prototype,standard,False,medium,cost,False,FDM,PLA,0.2127,23.5611,68.3082,2,102.9509,9.4233,3.45,9086.3,67,synthetic
4f964f92,395.5472,585.7427,103.29,95.0,75.9,185293,0.4531,39.12,9.115,19.802,1.4808,1.3609,True,2,0.1766,1429.47,functional,standard,False,medium,cost,False,FDM,PETG,0.2003,40.9435,69.7947,3,74.8718,14.4564,1617.03,4170312.4,378,synthetic
2c6cb34f,19.802,101.6798,35.01,34.55,66.83,33650,0.5697,46.88,4.98,10.088,5.1348,1.9343,True,1,0.2776,308.2988,functional,standard,False,medium,speed,False,FDM,PETG,0.2443,50.7729,67.5324,3,54.5254,16.6265,139.21,371042.6,273,synthetic
19808223,33.6803,123.5967,64.01,53.65,37.55,12175,0.3776,28.12,2.391,4.492,3.6697,1.7047,False,1,0.1446,857.364,decorative,fine,False,low,cost,False,SLA,Resin-Standard,0.0526,100.0,0.0,0,0.0,15.4206,37.05,9454.4,713,synthetic
